1126,833,Larry Ellis,59,F,Venezuelan,959918,5
1127,229,Kim Nash,60,M,Spanish,184492,4
1128,752,Armanda Mcclain,58,F,Saudi,451271,4
1129,465,Graham Stokes,36,M,Colombian,834505,5
1130,892,Carie Prince,67,F,Finnish,417855,4
1131,372,Berry Stein,59,M,Belgian,400839,4
1132,909,Neda Gamble,35,F,Saudi,426978,2
1133,273,Garret Leach,48,M,French,539244,4
1134,720,Kathaleen Russo,27,F,Portuguese,66791,3
1135,971,Guillermo Daniel,46,M,Cuban,924991,1
1136,656,Jeffie Dillon,42,F,German,315350,5
1137,584,Adolfo Potts,38,M,Irish,297366,2
1138,526,Mitchell Huber,18,F,Costa Rican,252020,2
1139,461,Oswaldo Sullivan,64,M,Bolivian,464528,0
1140,873,Marianela Carrillo,49,F,Estonian,888591,3
1141,209,Grady Gibbs,35,M,Estonian,279972,0
1142,385,Siu Wall,58,F,Swedish,357610,5
1143,354,Michal Franco,39,M,Egyptian,198751,3
1144,777,Elly Chen,61,F,Saudi,634146,0
1145,316,Napoleon Sykes,42,M,Dominican,742097,2
1146,451,Zenia Barron,24,F,Saudi,977460,5
1147,113,Joesph Strickland,64,M,Italian,411174,2
1148,790,Sherlene Holloway,66,F,Swedish,938169,1
1149,273,Keith Whitney,63,M,Brazilian,990075,0
1150,760,Dann Houston,26,F,Brazilian,741576,0
1151,781,Horacio Sanford,44,M,Romanian,78023,4
1152,33,Hsiu Fisher,63,F,Cambodian,449376,5
1153,699,Joesph Santiago,63,M,Swedish,709282,5
1154,226,Deeann Burris,31,F,Iranian,23261,4
1155,989,Kyle Lamb,48,M,Iranian,286456,5
1156,38,Cleora Baxter,24,F,Costa Rican,547571,5
1157,988,Luis Hahn,35,M,Irish,305136,1
1158,506,Vanetta Diaz,37,F,Romanian,890405,4
1159,932,Damien Pacheco,30,M,Cuban,163670,5
1160,162,Scott Kemp,22,F,Costa Rican,466340,4
1161,341,Dexter Hester,68,M,Salvadorian,512441,1
1162,954,Gaynelle Mejia,31,F,Afghan,823630,2
1163,745,Daron Bass,61,M,German,36502,1
1164,368,Bula Pitts,28,F,Egyptian,103581,0
1165,418,Everette Ware,51,M,Cameroonian,475492,0
1166,920,Hyun Bartlett,36,F,Costa Rican,524721,1
1167,450,Gabriel Shannon,69,M,Swedish,483421,4
1168,117,Camelia Harper,43,F,Greek,930220,4
1169,92,Jesse Holcomb,52,M,Ethiopian,777217,0
1170,183,Devora Smith,58,F,Guatemalan,494105,5
1171,729,Lonny Branch,24,M,Jordanian,600153,1
1172,358,Gilberte Atkinson,34,F,Mexican,586014,2
1173,304,Kristopher Pena,22,M,Danish,976055,3
1174,269,Twanda Kane,70,F,Swiss,432689,3
1175,345,Roger Shields,44,M,Israeli,564940,1
1176,236,Jerlene Ruiz,68,F,German,247839,5
1177,482,Davis Vargas,24,M,Japanese,989987,0
1178,59,Bunny Downs,27,F,British,184508,1
1179,151,Ismael Clayton,54,M,Canadian,430644,0
1180,353,Merrie Hogan,27,F,Romanian,774548,5
1181,699,Clarence Mccullough,35,M,English,128598,4
1182,744,Jodee Ferguson,23,F,Spanish,84320,4
1183,283,Clemente Bullock,64,M,Iranian,699375,5
1184,908,Sam Gonzales,18,F,Chilean,764323,3
1185,389,Stacey Hudson,64,M,Estonian,586384,3
1186,105,Jamee Chan,37,F,Irish,347372,5
1187,961,Jefferey Fernandez,67,M,Saudi,72195,0
1188,171,Louvenia Michael,70,F,Cameroonian,517642,2
1189,840,Cruz James,23,M,Portuguese,243111,2
1190,146,Naoma Moody,55,F,Venezuelan,759032,0
1191,743,Sanford Mccullough,45,M,Bolivian,465599,4
1192,933,Sherrell Padilla,34,F,Saudi,582709,0
1193,586,Nathaniel Carlson,34,M,Ukrainian,337974,4
1194,533,Yoko Workman,58,F,Salvadorian,81080,0
1195,827,Dwain Roach,47,M,Puerto Rican,706011,2
1196,791,Sulema Hahn,52,F,Danish,964406,3
1197,677,Hosea Aguirre,51,M,Dutch,518807,5
1198,124,Raisa Boyd,36,F,Mexican,139040,3
1199,392,Aldo Cummings,22,M,Chinese,97514,0
1200,63,Loma Delacruz,29,F,Iranian,366360,0
1201,481,Kirk Ryan,69,M,Latvian,501392,2
1202,543,Signe Riddle,49,F,Ukrainian,385249,5
1203,882,Nelson Stephens,35,M,Dutch,298436,3
1204,548,Royce Jacobs,48,F,Argentinian,184357,0
1205,1,Kurt Patrick,59,M,Argentinian,838459,1
1206,82,Shirleen Morrow,70,F,Afghan,747664,1
1207,216,Drew Fleming,30,M,Spanish,891036,2
1208,826,Jamey Perez,30,F,Russian,931119,0
1209,997,Odis Carver,54,M,Taiwanese,150238,5
1210,622,Shemika Hatfield,27,F,Puerto Rican,268615,2
1211,523,Antonia Castro,63,M,Ecuadorian,424905,1
1212,600,Reita Adkins,46,F,Egyptian,728902,4
1213,52,Hank Grant,38,M,Chinese,284638,2
1214,165,Pinkie Greer,59,F,Spanish,887341,5
1215,516,Hobert Sanders,42,M,Uruguayan,328524,1
1216,594,Denae Davidson,65,F,Ethiopian,920480,5
1217,567,Jody Bonner,32,M,Japanese,421253,5
1218,317,Mariel Holland,46,F,Brazilian,324983,1
1219,137,Barry Hanson,36,M,Saudi,21560,0
1220,750,Hwa Mcclure,46,F,Iranian,550723,2
1221,671,Elmer Hood,53,M,Polish,725817,5
1222,7,Melaine Zimmerman,46,F,Cuban,603355,1
1223,798,Omar Frederick,24,M,Irish,797784,5
1224,13,Mikaela Bradley,66,F,Dutch,410090,4
1225,807,Elden Santana,22,M,Chilean,730686,4
1226,943,Alane Patterson,60,F,Belgian,490459,3
1227,20,Simon Bryant,20,M,Chilean,958272,2
1228,218,Willia Tate,66,F,Japanese,613330,4
1229,827,Lupe Lowe,46,M,Taiwanese,766079,0
1230,203,Arianna Rice,60,F,Mexican,649765,3
1231,989,Barry Scott,66,M,Portuguese,458958,4
1232,718,Emely Perkins,43,F,French,646006,1
1233,511,Maria Delaney,37,M,Egyptian,890182,5
1234,900,Izola Franks,65,F,Salvadorian,218318,2
1235,496,Ty Rasmussen,42,M,Japanese,506960,2
1236,927,Donetta Mccoy,38,F,German,856513,5
1237,898,Blair Robles,57,M,Salvadorian,665296,1
1238,633,Michal Bradshaw,63,F,Salvadorian,344708,2
1239,749,Judson Kennedy,35,M,Egyptian,670333,4
1240,855,Cathey Frederick,26,F,Canadian,200263,0
1241,379,Manual Schwartz,55,M,Swedish,545851,2
1242,597,Minna Branch,25,F,Dominican,452391,2
1243,417,Cornell Brewer,39,M,Latvian,82142,4
1244,184,Elizabet Steele,31,F,Polish,957776,0
1245,901,Antone Bishop,54,M,Dominican,324939,1
1246,736,Nancey Duffy,22,F,Cuban,942777,2
1247,500,Cleveland Holden,62,M,Ukrainian,201606,2
1248,805,Genny Mills,27,F,Taiwanese,891375,2
1249,223,Winston Garza,61,M,Israeli,47003,5
1250,924,Loralee Chase,40,F,Costa Rican,235691,2
1251,657,Lindsey Maxwell,36,M,Belgian,652454,5
1252,24,An Drake,32,F,Brazilian,377777,3
1253,484,Whitney Spence,18,M,British,362884,3
1254,244,Lisha Cameron,55,F,Dutch,6213,1
1255,746,Garry Charles,23,M,Dominican,365063,5
1256,322,Tilda Bowers,54,F,Mexican,997529,0
1257,131,Manual Lowery,34,M,Danish,325808,1
1258,186,Minda Griffin,52,F,Russian,243806,4
1259,824,Alfred Clayton,55,M,Guatemalan,659756,3
1260,607,Luise Burton,32,F,Argentinian,651603,5
1261,506,Erik Turner,64,M,Polish,885233,1
1262,970,Phung Mcgowan,24,F,Salvadorian,164385,2
1263,388,Dwayne Moon,26,M,Taiwanese,633135,5
1264,925,Celine Brewer,41,F,Estonian,454376,0
1265,459,Elwood Clemons,20,M,Iranian,448731,5
1266,113,Kelsie Henderson,55,F,Ukrainian,343122,4
1267,704,Andy Wallace,69,M,Canadian,448765,2
1268,559,Chanell Zamora,33,F,Colombian,24940,0
1269,799,Clayton Cruz,65,M,Greek,957611,5
1270,767,Sudie Henson,49,F,Brazilian,700734,3
1271,719,Pierre Zimmerman,32,M,Swiss,734938,4
1272,759,Torie Schwartz,37,F,Cuban,133291,0
1273,11,Samuel Wilkerson,55,M,Iranian,818657,4
1274,177,Argentina Daugherty,61,F,Bolivian,153948,3
1275,279,Ernesto Roberson,57,M,Venezuelan,686736,2
1276,270,Antonio Randall,39,F,Afghan,261749,1
1277,266,Moises Moon,49,M,Irish,618151,3
1278,660,Dennis Garcia,22,F,Dominican,248838,1
1279,481,Charley Benjamin,20,M,Cambodian,562840,2
1280,165,Donella Castro,44,F,Jordanian,240950,4
1281,828,Scott Monroe,46,M,Danish,892277,3
1282,982,Yon Price,48,F,German,856590,1
1283,298,Anton Cunningham,30,M,Puerto Rican,434300,1
1284,114,Maragaret Harrell,36,F,Saudi,498723,2
1285,382,Kurt Medina,61,M,Portuguese,664799,0
1286,371,Wenona Mckay,63,F,Puerto Rican,385562,0
1287,393,Nelson English,43,M,Russian,179341,2
1288,404,Neoma Meyers,41,F,Bolivian,439655,5
1289,679,Rex Owens,39,M,Saudi,284910,1
1290,517,Nelida Vargas,61,F,Ukrainian,616009,5
1291,729,Angel Barrett,38,M,Russian,574456,4
1292,807,Marketta Mueller,26,F,French,536048,5
1293,925,Teodoro Cote,40,M,Salvadorian,94259,4
1294,237,Mignon Bradford,51,F,Mexican,783102,0
1295,897,Donovan Riggs,48,M,Spanish,119003,3
1296,520,Genesis Madden,26,F,Taiwanese,165952,1
1297,966,Brandon Quinn,63,M,Saudi,423902,4
1298,693,Onita Chambers,52,F,Japanese,927600,1
1299,845,Shelton Barr,55,M,Egyptian,460642,5
1300,681,Jacelyn Head,43,F,Polish,197195,4
1301,488,Harlan Cote,40,M,Brazilian,139673,0
1302,868,Toshiko Rowe,66,F,Polish,537794,3
1303,723,Byron Barr,30,M,Egyptian,469393,5
1304,492,Joaquina Christian,42,F,Colombian,725835,4
1305,215,Mose Hayes,68,M,Colombian,998175,4
1306,507,Danille Wise,66,F,Puerto Rican,116592,3
1307,792,Shirley Harrison,29,M,Afghan,708653,1
1308,36,Charlyn Hudson,47,F,Israeli,709156,3
1309,772,Hal Rivers,55,M,Italian,35032,2
1310,476,Deja Stone,48,F,Latvian,863832,3
1311,548,Neville Maynard,40,M,Latvian,155965,2
1312,721,Mee Grant,41,F,Australian,893413,0
1313,151,Rufus Chandler,28,M,Israeli,818327,4
1314,924,Florance Mcdonald,62,F,Dutch,597583,5
1315,823,Mikel Potts,43,M,English,658149,3
1316,678,Harold Hawkins,65,F,Guatemalan,150440,1
1317,455,Lamar Chavez,33,M,Egyptian,396022,1
1318,408,Delora Delaney,53,F,Canadian,992495,2
1319,109,Jeremiah Mcgee,19,M,Dominican,396288,3
1320,48,Dalila Salinas,24,F,Romanian,103498,4
1321,846,Diego Morales,19,M,Swiss,675842,1
1322,34,Gearldine Battle,58,F,Taiwanese,109556,4
1323,482,Juan Foreman,30,M,Ukrainian,71478,1
1324,218,Lisbeth Franklin,58,F,Afghan,376239,3
1325,743,Ward Baird,53,M,Saudi,588599,3
1326,524,Valeri Rodgers,57,F,Polish,465214,2
1327,517,Ivory Reynolds,56,M,Ukrainian,6390,5
1328,738,Felicidad Craig,58,F,Ecuadorian,131966,5
1329,606,Angel Henson,69,M,Puerto Rican,251904,4
1330,323,Delaine Palmer,36,F,British,240926,2
1331,225,Rodney Velazquez,35,M,Saudi,385835,2
1332,526,Peg Bowman,33,F,Dutch,518039,0
1333,424,Roderick Velez,30,M,Uruguayan,159171,0
1334,84,Joeann Gross,51,F,Portuguese,765829,4
1335,238,Amos Mcguire,57,M,Japanese,75378,0
1336,992,Maryetta Hewitt,60,F,Puerto Rican,993994,5
1337,839,Earle Justice,38,M,Argentinian,723142,1
1338,852,Ria Wilcox,57,F,Bolivian,297502,0
1339,652,Lonnie Rios,47,M,Portuguese,452206,0
1340,776,Nobuko Jimenez,68,F,Venezuelan,50391,4
1341,314,Darwin Hess,68,M,Swedish,892585,3
1342,799,Irmgard Petersen,35,F,Australian,363715,4
1343,708,Alec Mendez,42,M,Jordanian,244777,1
1344,341,Chanell Delaney,58,F,Cuban,383013,4
1345,527,Hung Osborne,24,M,Venezuelan,970738,5
1346,433,Alex Slater,23,F,Latvian,874261,2
1347,72,Enrique Harrington,18,M,Russian,471488,1
1348,634,Terina Estrada,61,F,Latvian,887256,5
1349,964,Juan Barker,21,M,Ukrainian,337170,0
1350,125,Delora Stephens,64,F,English,710902,2
1351,486,Reynaldo Carson,64,M,Saudi,723382,2
1352,141,Dorie Singleton,36,F,Australian,153471,3
1353,190,Omar Ingram,20,M,Canadian,652410,0
1354,69,Mathilda Walter,47,F,Iranian,994054,3
1355,576,Glenn Giles,23,M,Ethiopian,142152,2
1356,486,Yessenia Dunlap,53,F,Brazilian,85974,5
1357,792,Carter Barr,60,M,Dutch,807457,2
1358,293,Tequila Finch,42,F,Cambodian,833988,5
1359,495,Thanh Cantu,62,M,Estonian,542839,1
1360,80,Genia Mendoza,56,F,Finnish,664746,2
1361,619,Romeo Velez,63,M,Israeli,31635,4
1362,416,Lakia Burt,25,F,Cambodian,602142,3
1363,833,Scottie Mclean,54,M,Dutch,373110,1
1364,86,Melani Lindsey,35,F,Israeli,319101,2
1365,398,Jefferson Ramsey,30,M,Swedish,810858,4
1366,579,Tesha Lara,57,F,French,199816,1
1367,797,Ross Cross,62,M,Iranian,250288,0
1368,532,Loyce Jarvis,51,F,Venezuelan,56681,3
1369,508,Reginald Wong,70,M,Mexican,812749,1
1370,343,Asuncion Schmidt,48,F,Russian,735305,0
1371,779,Aldo Camacho,29,M,Portuguese,452531,3
1372,361,Casimira Barrett,50,F,Mexican,143853,3
1373,353,Wilbur Bender,24,M,Ecuadorian,778158,1
1374,602,Venice Puckett,47,F,Egyptian,381167,1
1375,192,Russell Fischer,31,M,English,364098,4
1376,67,Wen Clay,31,F,Cambodian,887903,3
1377,643,Reginald Fuller,57,M,Salvadorian,418154,0
1378,931,Adena Wilson,44,F,Swedish,354239,0
1379,679,Arnoldo Tate,69,M,Ethiopian,782019,0
1380,457,Terica Johnston,54,F,Jordanian,280884,5
1381,295,Wade Mullen,68,M,Spanish,668969,3
1382,685,Gary Cooper,53,F,German,78720,5
1383,56,Wendell Montgomery,32,M,Cuban,260367,0
1384,134,Thersa Hood,43,F,Danish,561313,3
1385,582,Arlie Douglas,35,M,Costa Rican,643544,5
1386,396,Willetta Moreno,47,F,Ukrainian,749895,3
1387,273,Barry Heath,53,M,Polish,981206,4
1388,644,Xiao Hart,66,F,Greek,501901,1
1389,759,Chuck Sanchez,56,M,Ethiopian,425319,5
1390,858,Antonina Vazquez,55,F,Costa Rican,197740,5
1391,480,Sonny Terrell,61,M,Finnish,422955,3
1392,317,Hyo Day,70,F,Polish,864701,3
1393,367,Micah Alford,44,M,Colombian,333691,5
1394,496,Vertie Tanner,65,F,Bolivian,221488,5
1395,328,Rocco White,63,M,Dominican,35874,4
1396,245,Trinity Morton,40,F,Egyptian,448747,1
1397,263,Michael Buckner,29,M,Spanish,920290,4
1398,52,Kina Cotton,18,F,Taiwanese,666310,4
1399,230,Mack Green,62,M,Finnish,941128,3
1400,763,Vernia Reid,36,F,Japanese,942141,2
1401,229,Tristan Matthews,50,M,Cuban,426705,5
1402,519,Fermina Woodard,57,F,Italian,805396,0
1403,82,Carl Spears,23,M,Swedish,412408,1
1404,568,Shiloh Ramos,50,F,Estonian,869795,1
1405,592,Giuseppe Reilly,19,M,Bolivian,560446,3
1406,951,Veronika Pitts,36,F,Guatemalan,131379,0
1407,15,Pedro Dickerson,58,M,Uruguayan,718537,5
1408,168,Carolyne Battle,34,F,Romanian,923340,1
1409,605,Myles Williamson,56,M,Spanish,261231,1
1410,889,Shaquita Richard,42,F,Iranian,148610,3
1411,232,Xavier Briggs,33,M,Chinese,26648,0
1412,681,Luise Butler,64,F,Italian,65160,2
1413,143,Preston Schmidt,44,M,Ecuadorian,743038,2
1414,24,Milagro Vaughan,70,F,Saudi,185301,5
1415,914,Young Savage,39,M,Spanish,102239,3
1416,347,Pok Rivera,64,F,Belgian,516262,3
1417,681,Heath Mays,63,M,British,689227,2
1418,130,Hwa Henderson,28,F,Dutch,803824,0
1419,778,Glenn Gillespie,20,M,Danish,646941,3
1420,291,Eleni Lowery,36,F,Dominican,643421,1
1421,922,Jamal Warren,59,M,Estonian,854482,0
1422,804,Cherelle Munoz,68,F,Estonian,142384,1
1423,689,Vincent Mcdaniel,43,M,Saudi,382849,5
1424,15,Darlena Hoffman,68,F,Brazilian,233506,3
1425,580,Emanuel Dunlap,42,M,Dutch,980461,3
1426,427,Shirl Sellers,44,F,Ukrainian,439070,2
1427,766,Sal Giles,61,M,Estonian,349339,2
1428,488,Alysa Mercer,70,F,Colombian,416202,2
1429,994,Jackie Torres,30,M,Dominican,175555,3
1430,752,Hye Humphrey,43,F,Cameroonian,625972,3
1431,211,Chris Eaton,44,M,Bolivian,950220,4
1432,789,Fredricka Calderon,20,F,German,54478,3
1433,837,Raleigh Alford,53,M,Australian,901317,5
1434,355,Chanell Perez,57,F,Colombian,88710,0
1435,427,Manuel Frost,24,M,Canadian,69551,1
1436,709,Burma Holcomb,55,F,Chinese,569062,0
1437,187,Lou Holland,53,M,German,592991,4
1438,451,Sang Curry,56,F,Cambodian,456897,5
1439,811,Son Wallace,46,M,Chinese,728995,5
1440,309,Fidelia Salas,67,F,Spanish,417750,3
1441,398,Ernie Frederick,58,M,Russian,689499,5
1442,979,Tandra Blackburn,29,F,Guatemalan,779191,1
1443,954,Eugenio Petty,45,M,Ecuadorian,778342,3
1444,312,Vella Murphy,28,F,Costa Rican,253540,3
1445,202,Miguel Pickett,67,M,Finnish,985152,5
1446,181,Izetta Rasmussen,60,F,Guatemalan,220452,5
1447,803,Andy Olsen,42,M,Cambodian,798804,4
1448,412,Adelle Hoffman,55,F,Ecuadorian,245099,0
1449,845,Ricardo Carrillo,49,M,Estonian,175914,3
1450,917,Na Santos,20,F,Argentinian,159892,5
1451,301,Reuben Dotson,65,M,Russian,846663,4
1452,117,Lamonica Rosales,46,F,Brazilian,225517,4
1453,810,Arlie Rodgers,38,M,Israeli,474307,4
1454,929,Exie Rosa,33,F,Australian,952800,2
1455,352,Garland Parrish,18,M,Cuban,261716,3
1456,970,Margene Gillespie,48,F,British,314403,3
1457,562,Shad Mejia,56,M,Australian,16682,4
1458,2,Tawny Hernandez,40,F,Japanese,989645,1
1459,267,Britt Burris,54,M,Ukrainian,564417,5
1460,662,Meggan Donaldson,23,F,Israeli,284485,1
1461,891,Markus Hurst,44,M,Greek,259431,1
1462,722,Billi Delaney,39,F,Afghan,203799,0
1463,535,Jeff Cummings,48,M,Brazilian,401617,2
1464,283,Anette Brewer,67,F,Egyptian,46187,2
1465,517,Daryl Chase,55,M,Italian,349807,2
1466,40,Yessenia Stevenson,25,F,French,536025,4
1467,104,Bert Kirk,65,M,Iranian,944857,0
1468,356,Birgit Haley,18,F,Colombian,61883,3
1469,816,Wilford Morton,25,M,Cameroonian,336124,2
1470,284,Shonta Riley,66,F,Iranian,156918,0
1471,959,John Mcclure,34,M,Polish,312962,1
1472,79,Sam Spears,40,F,Australian,917933,0
1473,205,Chuck Fitzpatrick,64,M,Portuguese,704170,0
1474,65,Ashlyn Hensley,48,F,Chinese,897824,5
1475,106,Del Nixon,22,M,Uruguayan,677489,3
1476,552,Laquanda Collins,27,F,Brazilian,391933,1
1477,794,Brandon Joyner,30,M,Polish,487116,3
1478,425,Delila Hernandez,47,F,Saudi,251072,3
1479,725,Kelly Justice,35,M,English,701438,4
1480,722,Nikia Kidd,61,F,Cambodian,547586,0
1481,259,Reynaldo Ortiz,47,M,Colombian,529022,4
1482,47,Fredricka Schmidt,27,F,Dominican,124425,3
1483,243,Van Melton,18,M,Iranian,351288,4
1484,991,Kathyrn Valencia,43,F,Salvadorian,328760,4
1485,296,Brenton Curry,54,M,Ethiopian,546532,3
1486,447,Lavera Dominguez,34,F,Chinese,700798,0
1487,499,Weston Wells,63,M,Greek,165907,3
1488,451,Rana Mullen,35,F,British,687077,2
1489,913,Reggie Sawyer,36,M,Costa Rican,89694,0
1490,412,Williemae Garza,52,F,British,700976,4
1491,767,Jayson Phelps,66,M,Saudi,590333,0
1492,751,Danika Collier,35,F,Irish,431718,5
1493,411,Jacob Dixon,20,M,Chinese,931298,4
1494,606,Sheridan Chaney,66,F,English,992004,5
1495,827,Cleo Woodard,56,M,Bolivian,90968,2
1496,565,Fleta Sosa,34,F,Portuguese,528641,3
1497,741,Lynwood Walter,33,M,Uruguayan,265028,3
1498,527,Melvin Vance,45,F,Afghan,495665,5
1499,883,Shon Skinner,38,M,Afghan,829479,0
1500,806,Jaleesa Blanchard,54,F,Afghan,956322,4
1501,815,Michel Mcclain,39,M,Russian,850995,3
1502,631,Kamilah Spence,32,F,Romanian,624629,5
1503,89,Maria Russo,18,M,Chilean,389473,1
1504,353,Sharell Ryan,22,F,Chilean,664441,3
1505,278,Houston Washington,64,M,Costa Rican,742202,0
1506,694,Kimberli Munoz,62,F,French,197954,2
1507,931,Damien Stark,65,M,Colombian,866002,0
1508,590,Anette Lowery,48,F,English,827517,0
1509,259,Ulysses Wade,55,M,German,544426,1
1510,312,Vannessa Rose,50,F,Finnish,973457,3
1511,927,Dane Cummings,28,M,Latvian,527189,2
1512,883,Barrie Petty,68,F,Bolivian,120127,1
1513,995,Lane Shaw,21,M,Italian,849825,0
1514,19,Lynelle Sharp,50,F,Guatemalan,287864,0
1515,159,Pete Wheeler,32,M,Salvadorian,593187,4
1516,872,Ebonie Mathews,61,F,Jordanian,545440,5
1517,624,Walker Booth,52,M,Jordanian,127590,2
1518,252,Val Strickland,45,F,Argentinian,929005,2
1519,293,Chadwick Merrill,55,M,Costa Rican,851411,5
1520,671,Flo O'brien,39,F,Swiss,508923,5
1521,110,Rick Oliver,67,M,Swiss,545307,3
1522,642,Vinnie Pugh,27,F,Salvadorian,558980,2
1523,313,Tanner James,68,M,Puerto Rican,983524,4
1524,503,Robena Coleman,27,F,Ecuadorian,891735,5
1525,348,Brad Underwood,60,M,French,293212,0
1526,638,Sherrell Mccoy,40,F,Cuban,483142,5
1527,794,Williams Osborne,67,M,Spanish,510551,5
1528,221,Han Reid,39,F,Dominican,831869,5
1529,551,Zackary Hatfield,18,M,Cameroonian,537323,4
1530,921,Kimber Spencer,32,F,Finnish,107421,0
1531,617,Otto Valentine,47,M,Salvadorian,822330,3
1532,435,Genesis Summers,62,F,Brazilian,965232,1
1533,955,Hayden Ray,58,M,Danish,510352,0
1534,983,Lizeth Pitts,18,F,British,872340,5
1535,284,Edwardo Savage,45,M,French,222183,5
1536,597,Siu Wilder,19,F,Ecuadorian,741131,5
1537,569,Shawn Robertson,64,M,Cuban,334471,5
1538,72,Agueda Mercado,65,F,Greek,240286,5
1539,337,Warner Justice,40,M,Cuban,275041,2
1540,535,Dan Weber,53,F,Latvian,533879,2
1541,663,Barrett Rivera,57,M,Chinese,379651,3
1542,755,Misha Stuart,28,F,Swiss,79217,2
1543,775,Forrest Dillard,51,M,English,294144,5
1544,852,Contessa Bauer,46,F,Japanese,591457,1
1545,321,Rodger Faulkner,32,M,Egyptian,310857,1
1546,687,Bunny Small,23,F,Polish,843353,5
1547,283,Omer Savage,39,M,Chilean,569938,1
1548,788,Ranae Whitaker,26,F,Swedish,9740,3
1549,462,Young Macias,29,M,Puerto Rican,128759,4
1550,355,Piper Bowman,48,F,Russian,87320,2
1551,448,Rolando Mcguire,56,M,Taiwanese,636059,3
1552,568,Shani Anthony,41,F,Bolivian,332624,5
1553,451,Wesley Henson,66,M,Portuguese,23499,2
1554,454,Christia Stevens,65,F,British,579084,4
1555,416,Sonny Harding,41,M,Iranian,143476,0
1556,274,Shayne Curry,52,F,Italian,573879,5
1557,408,Dennis Spence,55,M,Latvian,594328,0
1558,670,Jamee Lane,54,F,Ethiopian,524058,4
1559,872,Lino Morrison,59,M,Polish,582582,0
1560,714,Coreen Yang,61,F,Finnish,372424,2
1561,707,Freddy Valdez,53,M,Costa Rican,538594,5
1562,584,Milly Nunez,41,F,Puerto Rican,814515,3
1563,273,Branden Kidd,31,M,Cambodian,800973,2
1564,465,Chassidy Lucas,25,F,Cambodian,143439,1
1565,184,Alonzo Foster,29,M,Argentinian,343505,1
1566,58,Nicholle Stephenson,69,F,Chilean,748168,2
1567,223,Rene Haney,69,M,Costa Rican,449913,0
1568,475,Kristle Weaver,46,F,Chilean,727762,3
1569,361,Maurice Hartman,63,M,Brazilian,964475,4
1570,724,Elfreda Glass,63,F,Portuguese,17702,0
1571,97,Jae Morin,50,M,Taiwanese,419898,2
1572,74,Anika Farley,54,F,Bolivian,599318,3
1573,303,Johnson Logan,20,M,Salvadorian,888213,4
1574,470,Janessa Reyes,24,F,French,21934,1
1575,464,Jan Salas,25,M,Argentinian,242584,4
1576,433,Georgine Parker,68,F,Japanese,243434,3
1577,961,Andre Meyer,49,M,Dominican,348847,1
1578,943,Lynell Mathews,52,F,Ukrainian,310272,0
1579,394,Sean Nielsen,59,M,French,714101,3
1580,966,Nida Chambers,53,F,Swiss,749121,3
1581,816,Markus Christian,54,M,Chilean,33470,2
1582,576,Refugia Wilkerson,54,F,Polish,876386,4
1583,309,Charley Love,41,M,Uruguayan,639162,3
1584,488,Tatyana Wooten,44,F,Ecuadorian,202987,3
1585,941,Genaro Barr,39,M,Ethiopian,576776,0
1586,166,Dusti Gibbs,22,F,Australian,961489,0
1587,70,Claud Short,66,M,Colombian,422646,1
1588,239,Marleen Hess,68,F,Danish,686855,3
1589,354,Riley Hoover,26,M,Saudi,659622,1
1590,416,Lynell Sparks,28,F,Latvian,501823,0
1591,139,Alberto Hampton,47,M,Cuban,916581,2
1592,41,Maryland Hess,56,F,Cambodian,467245,5
1593,807,Jose Cox,63,M,Saudi,161524,4
1594,314,Dayle Mccall,38,F,Puerto Rican,699245,3
1595,494,Kirby Medina,22,M,Portuguese,225539,5
1596,746,Venice Workman,53,F,Belgian,649681,3
1597,624,Delbert Hodges,18,M,Uruguayan,767555,5
1598,738,Joana Rivas,30,F,Ethiopian,35950,2
1599,941,Wilmer Eaton,47,M,Mexican,634684,1
1600,435,Ruthe Pearson,61,F,Swiss,271408,5
1601,662,Lynn Duffy,44,M,English,668323,0
1602,598,Lory Roy,62,F,Guatemalan,32185,1
1603,626,Markus Pate,67,M,Argentinian,379968,2
1604,48,Brynn Ramirez,69,F,Irish,804757,5
1605,754,Edwin Pollard,23,M,Greek,483893,1
1606,257,Evelin Freeman,54,F,Dutch,671041,1
1607,46,Buddy Weeks,62,M,Ukrainian,525736,1
1608,366,Oretha Vega,34,F,Puerto Rican,508191,3
1609,958,Monty Rivas,33,M,Portuguese,302842,0
1610,801,Evan Trujillo,28,F,Bolivian,364376,2
1611,440,Renaldo Mullins,22,M,Polish,83070,3
1612,254,Karoline Garrett,54,F,Cuban,558575,2
1613,179,Josue Espinoza,62,M,Cameroonian,686381,3
1614,17,Tennie Welch,47,F,Salvadorian,165114,5
1615,663,Kristofer Mcdowell,34,M,Bolivian,664523,0
1616,334,Louvenia Ware,26,F,Italian,441928,1
1617,387,Irving Stevens,46,M,Chinese,154567,2
1618,729,Sacha Ballard,27,F,German,257017,0
1619,392,Rosario Morin,49,M,Portuguese,309083,1
1620,150,Kathyrn Miranda,56,F,Ecuadorian,181274,2
1621,819,Marion Torres,67,M,Puerto Rican,515378,3
1622,495,Celine Lewis,60,F,English,467842,0
1623,702,Ronny Kirby,27,M,Saudi,450459,2
1624,295,Kirstie Dalton,60,F,English,999647,5
1625,755,Rupert Rich,53,M,British,664784,4
1626,111,Pamila Best,56,F,Greek,962265,5
1627,986,Mary Reese,35,M,British,446087,5
